,target,state_var,dataset,test_score,train_mean,train_std,cv_mean,cv_std,strategy
64,input_humidity,state__sum_respi,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
65,input_humidity,state__sum_respi,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
66,input_humidity,state__Photosynthesis,combined,-0.8013749592956165,-0.6623503734429232,0.015822383948573722,-2.2953331050867316,1.9954765025982788,LeaveOneOut
67,input_humidity,state__Photosynthesis,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
68,input_humidity,state__Photosynthesis,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
69,input_humidity,state__PARa,combined,-0.8467478779231049,-0.6718683491883342,0.016525655658517935,-2.2075515320947283,1.9024969099202758,LeaveOneOut
70,input_humidity,state__PARa,combined_env_reservoir,-3.778256290134642e-14,-3.562059736637938e-14,3.1240896575439355e-15,-1.1801325723274525e-13,7.814873914654605e-14,LeaveOneOut
71,input_humidity,state__PARa,combined_env_temp_only,-0.7720142826845018,-0.643545594442894,0.028130157221442232,-1.9077725545080066,1.3030953333051105,LeaveOneOut
72,input_PARi,state__An,combined,-0.11864549450766765,-0.1317701693621048,0.006302928650499741,-0.2184880092616993,0.19396398576636656,LeaveOneOut
73,input_PARi,state__An,combined_env_reservoir,-3.0568794459399085e-14,-3.3153335015496556e-14,2.115316466717828e-15,-4.384949921159642e-14,1.8348943238258028e-14,LeaveOneOut
74,input_PARi,state__An,combined_env_temp_only,-0.7766070767773768,-0.7535647674970157,0.010797220077068077,-1.02824317130009,0.6239926605919497,LeaveOneOut
75,input_PARi,state__Transpiration,combined,-0.16638474917157442,-0.14435234186389842,0.005780697280985379,-0.2462563291042472,0.17318318296029975,LeaveOneOut
