,target,state_var,dataset,test_score,train_mean,train_std,cv_mean,cv_std,strategy
112,input_PARi,state__gs,NEMA_H0,-0.18090032633968264,-0.1705647576623613,0.018415804348071427,-0.26576120391921,0.13595570776597016,5_folds
113,input_PARi,state__gs,NEMA_H3,-0.18429612032377818,-0.13658078131116222,0.006922200849157885,-0.17909983971178317,0.0411309029082637,5_folds
114,input_PARi,state__gs,NEMA_H15,-0.187656198952103,-0.15139957143161595,0.014178862666230276,-0.2115807152724109,0.08264414180558484,5_folds
115,input_PARi,state__gs,combined,-0.17673631107506144,-0.15579807082400626,0.011008277865112005,-0.23105491794537042,0.06698680274270022,5_folds
116,input_PARi,state__Ag,NEMA_H0,-0.09307780769228627,-0.14776577660304377,0.016574003650262594,-0.1814045335559642,0.10333879238053426,5_folds
117,input_PARi,state__Ag,NEMA_H3,-0.14955327602881044,-0.11799002017307077,0.007544285846145953,-0.13287937869090966,0.03161493855062374,5_folds
118,input_PARi,state__Ag,NEMA_H15,-0.12464483830807585,-0.12214374701919942,0.011646619520538684,-0.1488586709667928,0.06212241950268985,5_folds
119,input_PARi,state__Ag,combined,-0.11612101207431644,-0.13356553771332175,0.011565891352588448,-0.15325168640518066,0.049766027103114556,5_folds
120,input_PARi,state__Tr,NEMA_H0,-0.13901939804202992,-0.1641774258337628,0.013997545968197064,-0.1906070396901879,0.09208982777361976,5_folds
121,input_PARi,state__Tr,NEMA_H3,-0.15013199857686166,-0.13119583758221282,0.006682506385589531,-0.13851470339984778,0.027985659619935377,5_folds
122,input_PARi,state__Tr,NEMA_H15,-0.14871678692840828,-0.12352918171244953,0.01077161002603414,-0.1510756470297236,0.06310596791491102,5_folds
123,input_PARi,state__Tr,combined,-0.14710192190963095,-0.13339994050224604,0.00909379357530994,-0.15834909709786082,0.03730117837006828,5_folds
124,input_PARi,state__sucrose,NEMA_H0,-0.5875295998547883,-0.2399348305275706,0.02467644228369857,-0.5643908695520341,0.3736403320981309,5_folds
125,input_PARi,state__sucrose,NEMA_H3,-1.433928940215292,-0.25709162390344803,0.01791223513970442,-0.3679710369803741,0.11698419110057982,5_folds
126,input_PARi,state__sucrose,NEMA_H15,-0.45782658035579504,-0.4426031903277072,0.03279183180875907,-0.5294270085875346,0.153422349406577,5_folds
127,input_PARi,state__sucrose,combined,-0.5516357744644313,-0.46304413895006186,0.013166211735687423,-0.5369186149564534,0.07879855777494278,5_folds
128,input_PARi,state__Rd,NEMA_H0,-0.19264658283159544,-0.20012306738844582,0.020090322352361484,-0.2746452174704386,0.13554346438600237,5_folds
129,input_PARi,state__Rd,NEMA_H3,-0.2766185242385265,-0.1697480976051949,0.011532462971798217,-0.20612912497866126,0.05447499426828398,5_folds
130,input_PARi,state__Rd,NEMA_H15,-0.16966127651776933,-0.1636261242671484,0.01384798598078002,-0.21725306783083947,0.09340672047808948,5_folds
131,input_PARi,state__Rd,combined,-0.1644844533953743,-0.17750840028199769,0.013210817209965163,-0.2315521937761355,0.06861105853942903,5_folds
132,input_PARi,state__sum_respi,NEMA_H0,-0.47557228183585315,-0.2920064053905131,0.027899631553376665,-0.40794416497985403,0.219192507252244,5_folds
133,input_PARi,state__sum_respi,NEMA_H3,-0.44161701787784324,-0.2309115726404937,0.013823194831245382,-0.3104195720769306,0.06446969910319543,5_folds
134,input_PARi,state__sum_respi,NEMA_H15,-0.5480049230712278,-0.30204790925906577,0.04845089827356195,-0.4056369427609476,0.19505880046609414,5_folds
135,input_PARi,state__sum_respi,combined,-0.588292101534643,-0.3122631787110158,0.017886535658709114,-0.35858311062186166,0.05990779727172678,5_folds
136,input_PARi,state__Photosynthesis,NEMA_H0,-0.09858810176746069,-0.14440727603066056,0.01541237638887217,-0.18587105943219273,0.09836442848382924,5_folds
137,input_PARi,state__Photosynthesis,NEMA_H3,-0.12109444346905852,-0.1199818379980997,0.008008493867604846,-0.12806834895049946,0.03450249255063384,5_folds
138,input_PARi,state__Photosynthesis,NEMA_H15,-0.11993051959551951,-0.12097724680070998,0.011819786767076453,-0.1452718186412262,0.06833602842140682,5_folds
