,target_id,reservoir_id,dataset_id,test_score,train_mean,train_std,cv_mean,cv_std
95,input_humidity,env_temp,NEMA_combined,-0.7223915004338158,-0.6268068918239607,0.033299103369233515,-1.9354224050734607,2.7393898958394436
96,input_humidity,env_humidity,NEMA_combined,-2.0051659654542062e-14,-2.023267015098032e-14,3.3367596066161724e-15,-8.289417337993504e-14,1.9964777933258087e-13
97,input_humidity,env_PAR,NEMA_combined,-0.8163591993441086,-0.7302207195030648,0.013438032772735763,-2.4103049040851188,4.762329530035696
98,input_PARi,env_all,NEMA_combined,-2.17300125870174e-14,-2.400965387226399e-14,1.2263006619063282e-15,-3.192294075319858e-14,1.4124640822192344e-14
99,input_PARi,env_temp,NEMA_combined,-0.7515324416871756,-0.7423757016156535,0.012860076445234908,-0.9853398590317622,0.4161328789581885
100,input_PARi,env_humidity,NEMA_combined,-0.7358891911956985,-0.730525848105059,0.0133928208866354,-0.9481401203946029,0.28555684543542814
101,input_PARi,env_PAR,NEMA_combined,-1.4648537977775574e-14,-1.6117423025658315e-14,7.247349427221127e-16,-2.254371389393004e-14,1.3570090721998384e-14
102,output__axes__Total_Transpiration,env_all,NEMA_combined,-0.13977585386450947,-0.14819857541355974,0.00601850890203763,-0.2988611603818557,0.28267029118754544
103,output__axes__Total_Transpiration,env_temp,NEMA_combined,-0.4595669386181665,-0.5181481849158996,0.020534769446918115,-1.0021165088552855,0.8450470885781906
104,output__axes__Total_Transpiration,env_humidity,NEMA_combined,-0.4331696927090419,-0.42445074488422996,0.009426797807305293,-0.6602642913420942,0.41606527315924274
105,output__axes__Total_Transpiration,env_PAR,NEMA_combined,-0.35096734466272683,-0.32025732546804286,0.007751243177360209,-0.6134167979380214,0.4519013628784656
106,output__axes__C_exudated,env_all,NEMA_combined,-1.1284733612238174,-0.8173184379532248,0.018734336019302748,-40.91376134323199,69.04551665325522
107,output__axes__C_exudated,env_temp,NEMA_combined,-0.9211210136553457,-0.9708049271901107,0.012802554115784173,-68.95394584258113,134.93292402745266
108,output__axes__C_exudated,env_humidity,NEMA_combined,-1.0278135168284643,-0.8376741379943331,0.020056006547336348,-44.81969053184355,75.573665870238
109,output__axes__C_exudated,env_PAR,NEMA_combined,-0.9677930455921269,-0.935322688041729,0.010432478942773389,-56.109216416008394,110.58932019633163
110,output__axes__SAM_temperature,env_all,NEMA_combined,-0.042787710755442555,-0.037820850272331605,0.0015145129730105495,-0.10255521503967051,0.04467382026715324
111,output__axes__SAM_temperature,env_temp,NEMA_combined,-0.04668078155303006,-0.04379376864502786,0.0018057246651147479,-0.11639641844534468,0.054016080703189764
112,output__axes__SAM_temperature,env_humidity,NEMA_combined,-0.6663205448440292,-0.6513088125994375,0.030136054093845684,-2.357026217965233,2.3263235185642253
113,output__axes__SAM_temperature,env_PAR,NEMA_combined,-0.8088830016934175,-0.8111749761466778,0.011032184657923815,-2.4372593849296464,1.9376391954219203
114,output__axes__delta_teq,env_all,NEMA_combined,-0.05957381020913853,-0.07724554216474165,0.0039583354157812535,-0.2082181108923841,0.1949140558546839
115,output__axes__delta_teq,env_temp,NEMA_combined,-0.06255078605429619,-0.08102816096263522,0.0037012285947143307,-0.21166027856178635,0.1814670021252163
116,output__axes__delta_teq,env_humidity,NEMA_combined,-0.6831131202528057,-0.6856777948098711,0.028667224994220118,-2.62999032838371,2.7967643700675175
117,output__axes__delta_teq,env_PAR,NEMA_combined,-0.8109377962395379,-0.8097966252775279,0.011728437952953408,-2.776709285119598,2.791292967700268
118,output__axes__sum_respi_shoot,env_all,NEMA_combined,-0.7910850059601467,-0.7105308206419803,0.027509195251342336,-21.626957678108916,33.27916910617854
119,output__axes__sum_respi_shoot,env_temp,NEMA_combined,-0.7179871103129718,-0.7494238451006926,0.022745020986729786,-18.678776568372033,23.88155637859463
120,output__axes__sum_respi_shoot,env_humidity,NEMA_combined,-0.9025062961651898,-0.9729597765317901,0.011569489087319489,-41.656650136792436,75.26572262510868
121,output__axes__sum_respi_shoot,env_PAR,NEMA_combined,-0.9225965698462802,-0.9327333639289442,0.008274417452756904,-40.09129808718369,68.9581157149656
122,output__organ_roots__N_exudation,env_all,NEMA_combined,-1.1363305160208228,-0.921078617890211,0.019580387256694896,-3.0350293064995464,4.104955477647494
123,output__organ_roots__N_exudation,env_temp,NEMA_combined,-1.054722136792559,-0.9978303696423296,0.0014380909404937733,-3.341618240821357,3.6226118093094724
124,output__organ_roots__N_exudation,env_humidity,NEMA_combined,-1.016042005141664,-0.9748812224640082,0.014900210955094249,-3.204289088369717,4.055596022361928
125,output__organ_roots__N_exudation,env_PAR,NEMA_combined,-0.9869270569370732,-0.9711080840468,0.010990365602748811,-3.3095313793623804,3.8648565510746016
