,target_id,reservoir_id,dataset_id,test_score,train_mean,train_std,cv_mean,cv_std
94,output_E,state__het_all,HydroShoot_large,-0.3121936300796492,-0.2610372908490951,0.00669439288995644,-0.2848985894759942,0.02807859529596393
95,output_Tleaf,state__het_all,HydroShoot_large,-0.22474963032892226,-0.19391979534932896,0.003963570287780205,-0.21197759319050316,0.025894060052944933
96,input_Tac,env_res,HydroShoot_large,-4.425188771155019e-15,-7.33475089948273e-15,2.556659170762516e-16,-8.312011011347082e-15,1.833846653411688e-15
97,input_Tac,env_temp_only,HydroShoot_large,-2.30485427075657e-15,-3.4872475174466892e-15,1.2667460085511465e-16,-3.731055457472719e-15,2.769007440143324e-16
98,input_u,env_res,HydroShoot_large,-3.14616510509623e-15,-4.739506045155079e-15,2.7164763650516324e-16,-4.8208357840290586e-15,2.973521821381034e-16
99,input_u,env_temp_only,HydroShoot_large,-0.8620250069526848,-0.9042916548678891,0.010687126484899636,-0.9073823356304782,0.03823483422844311
100,input_hs,env_res,HydroShoot_large,-5.805797799547765e-15,-7.041791196229621e-15,3.7556605203219235e-16,-7.485834581773033e-15,1.2506829935126062e-15
101,input_hs,env_temp_only,HydroShoot_large,-0.6095995806700877,-0.5357635421007249,0.024344322870561867,-0.5532597209349603,0.08747666150730728
102,input_Rg,env_res,HydroShoot_large,-6.235190270246162e-15,-8.058574555184004e-15,1.8768454724881e-16,-8.369305703458415e-15,1.8067706020422953e-15
103,input_Rg,env_temp_only,HydroShoot_large,-0.6207076445147298,-0.6167873149434945,0.018186624586100188,-0.6289013339437233,0.0752684723978538
104,output_Rg,env_res,HydroShoot_large,-0.048212860010539434,-0.04376019890822961,0.0011753140465430687,-0.04428547662515538,0.005127364063081797
105,output_Rg,env_temp_only,HydroShoot_large,-0.6572715310672987,-0.6477443798769142,0.019212954328714917,-0.660318228077478,0.08025812578834314
106,output_An,env_res,HydroShoot_large,-0.40482010875145913,-0.37403610753815464,0.007738532832334367,-0.379254761769216,0.029197894793327652
107,output_An,env_temp_only,HydroShoot_large,-0.8306370515585374,-0.8234777849806288,0.02110120436372583,-0.8395934428906265,0.08624113212753388
108,output_E,env_res,HydroShoot_large,-0.11708680746659952,-0.09329480475768341,0.0035599603053622923,-0.09549514105695635,0.016825185718283498
109,output_E,env_temp_only,HydroShoot_large,-0.43990388669902664,-0.4343244708911523,0.013696186458569933,-0.4469768086400611,0.05981614372237136
110,output_Tleaf,env_res,HydroShoot_large,-0.004207071660839348,-0.0055754129162472865,0.00038390371083199987,-0.0059290498751698294,0.0016684435134252027
111,output_Tleaf,env_temp_only,HydroShoot_large,-0.0200484493186556,-0.02055519387754274,0.0006968818857109338,-0.02153771019726237,0.0031078425995944747
