time,Tac,u,hs,Rg
2012-10-26 05:00:00,16.37,2.224,84.1,0.0888888889
2012-10-26 06:00:00,16.24,2.512,83.8,0.0
2012-10-26 07:00:00,16.65,1.187,87.3,3.3111111111
2012-10-26 08:00:00,16.71,1.094,86.8,6.2027777778
2012-10-26 09:00:00,16.72,1.938,85.6,10.6194444444
2012-10-26 10:00:00,16.11,1.966,85.6,13.3583333333
2012-10-26 11:00:00,15.77,1.997,85.7,7.0861111111
2012-10-26 12:00:00,16.17,1.944,85.0,59.6666666667
2012-10-26 13:00:00,16.92,1.664,84.7,69.3611111111
2012-10-26 14:00:00,17.39,1.66,84.3,66.6666666667
2012-10-26 15:00:00,18.39,1.382,75.6,99.8611111111
2012-10-26 16:00:00,17.98,1.208,75.9,35.6666666667
2012-10-26 17:00:00,17.31,0.339,81.3,6.1361111111
2012-10-26 18:00:00,17.11,0.318,84.0,0.0
2012-10-28 10:00:00,8.76,4.182,25.97,28.3888888889
2012-10-28 11:00:00,8.75,4.14,24.55,345.8333333333
2012-10-28 12:00:00,10.11,3.879,22.51,501.9444444444
2012-10-28 13:00:00,9.96,3.714,19.79,475.5555555556
2012-10-28 14:00:00,10.03,3.264,17.69,330.0
2012-10-28 15:00:00,10.16,3.8,19.05,318.3333333333
2012-10-28 16:00:00,9.35,3.13,22.37,109.0833333333
2012-10-28 17:00:00,8.75,3.034,24.34,11.6638888889
2012-10-28 18:00:00,8.62,2.785,25.09,0.0
2012-10-28 19:00:00,8.16,2.638,25.98,0.0
2012-10-28 20:00:00,7.89,2.533,26.52,0.0
2012-10-28 21:00:00,7.28,2.447,28.56,0.0
2012-10-28 22:00:00,7.07,2.191,27.2,0.0
2012-10-28 23:00:00,5.795,1.573,33.99,0.0
2012-10-29 09:00:00,9.93,0.811,20.76,130.6666666667
2012-10-29 10:00:00,12.15,0.631,13.09,486.1111111111
2012-10-29 11:00:00,13.14,1.068,12.06,571.1111111111
2012-10-29 12:00:00,14.28,1.058,12.4,583.8888888889
2012-10-29 13:00:00,15.0,1.063,12.67,541.9444444444
2012-10-29 14:00:00,15.47,0.944,12.94,441.3888888889
2012-10-29 15:00:00,15.67,0.449,12.39,310.8333333333
2012-10-29 16:00:00,14.19,0.183,18.15,132.1111111111
2012-10-29 17:00:00,9.53,0.011,33.81,7.9027777778
2012-10-29 18:00:00,7.46,0.0,43.8,0.0
2012-10-29 19:00:00,5.445,0.0,47.48,0.0
2012-10-29 20:00:00,4.916,0.0,56.99,0.0
2012-10-29 21:00:00,4.037,0.004,48.45,0.0
2012-10-29 22:00:00,5.327,0.02,41.93,0.0
2012-10-29 23:00:00,4.862,0.004,41.2,0.0
2012-10-30 00:00:00,4.391,0.005,41.61,0.0
2012-10-30 01:00:00,4.527,0.003,40.52,0.0
2012-10-30 02:00:00,4.663,0.015,42.56,0.0
2012-10-30 03:00:00,5.274,0.153,40.12,0.0
2012-10-30 04:00:00,4.052,0.251,43.24,0.0
2012-10-30 05:00:00,3.848,0.51,44.26,0.0
2012-10-30 06:00:00,3.17,0.146,47.17,0.0
2012-10-30 07:00:00,4.46,0.055,47.72,17.3166666667
2012-10-30 08:00:00,7.77,0.105,39.02,157.1388888889
2012-10-30 09:00:00,10.0,0.492,36.23,259.4444444444
2012-10-30 10:00:00,10.99,0.813,39.94,386.1111111111
2012-10-30 11:00:00,10.44,0.756,42.44,344.1666666667
2012-10-30 12:00:00,11.92,0.624,47.59,298.0555555556
2012-10-30 13:00:00,13.08,0.516,48.47,281.1111111111
2012-10-30 14:00:00,13.06,0.705,43.3,350.5555555556
2012-10-30 15:00:00,13.06,0.533,47.43,94.4166666667
2012-10-30 16:00:00,12.39,0.369,52.05,38.6944444444
2012-10-30 17:00:00,12.94,0.07,58.43,0.0888888889
2012-10-30 18:00:00,12.8,0.143,58.5,0.0
2012-10-30 19:00:00,11.79,0.215,58.5,0.0
2012-10-30 20:00:00,12.13,0.202,58.36,0.0
2012-10-30 21:00:00,11.11,0.178,56.19,0.0
2012-10-30 22:00:00,11.45,0.493,60.53,0.0
2012-10-30 23:00:00,10.57,0.658,57.01,0.0
2012-10-31 00:00:00,10.51,0.572,59.87,0.0
2012-10-31 01:00:00,10.79,0.526,61.77,0.0
2012-10-31 02:00:00,10.72,0.575,63.47,0.0
2012-10-31 03:00:00,10.99,0.835,63.13,0.0
2012-10-31 04:00:00,10.79,0.48,63.54,0.0
2012-10-31 05:00:00,10.58,0.789,63.54,0.0
2012-10-31 06:00:00,10.99,0.715,59.74,0.0
2012-10-31 07:00:00,11.26,0.69,57.09,2.2083333333
2012-10-31 08:00:00,11.8,0.809,57.91,20.1944444444
2012-10-31 09:00:00,10.65,0.67,61.7,36.3333333333
2012-10-31 10:00:00,10.86,0.92,65.16,57.1388888889
2012-10-31 11:00:00,9.84,1.123,75.5,56.4166666667
2012-10-31 12:00:00,9.09,1.103,78.5,54.7222222222
2012-10-31 13:00:00,9.3,1.147,79.7,55.7222222222
2012-10-31 14:00:00,9.7,0.908,78.5,47.8055555556
2012-10-31 15:00:00,9.7,0.979,78.7,36.9722222222
2012-10-31 16:00:00,9.43,1.097,79.8,33.75
2012-10-31 17:00:00,9.57,1.243,75.9,14.2527777778
2012-10-31 18:00:00,9.84,0.632,74.7,1.3472222222
2012-10-31 19:00:00,9.57,0.133,74.7,0.0
2012-10-31 20:00:00,8.35,0.117,78.0,0.0
2012-11-01 09:00:00,11.01,0.028,64.44,80.5833333333
2012-11-01 10:00:00,12.01,0.393,62.65,452.7777777778
2012-11-01 11:00:00,14.15,0.485,53.6,509.1666666667
2012-11-01 12:00:00,15.41,0.852,56.97,526.9444444444
2012-11-01 13:00:00,14.66,1.953,56.97,513.0555555556
2012-11-01 14:00:00,14.26,1.951,56.77,353.6111111111
2012-11-01 15:00:00,14.8,1.526,53.65,269.7222222222
2012-11-01 16:00:00,13.99,0.689,54.33,106.0277777778
2012-11-01 17:00:00,12.31,0.097,64.91,7.2611111111
2012-11-01 18:00:00,11.58,0.0,70.8,0.0
2012-11-01 19:00:00,12.4,0.178,68.8,0.0
2012-11-01 20:00:00,11.38,0.051,71.3,0.0
2012-11-01 21:00:00,11.25,0.0,72.5,0.0
2012-11-01 22:00:00,12.94,0.929,52.13,0.0
2012-11-01 23:00:00,12.4,0.681,56.74,0.0
2012-11-02 00:00:00,12.4,1.069,56.4,0.0
2012-11-02 01:00:00,11.99,0.584,60.4,0.0
2012-11-02 02:00:00,10.5,0.111,68.26,0.0
2012-11-02 03:00:00,9.91,0.0,74.4,0.0
2012-11-02 04:00:00,9.16,0.044,75.6,0.0
2012-11-02 05:00:00,8.76,0.067,78.5,0.0
2012-11-02 06:00:00,7.48,0.0,81.5,0.0
2012-11-02 07:00:00,8.02,0.0,85.1,14.9861111111
2012-11-02 08:00:00,11.08,0.005,69.73,134.8888888889
2012-11-02 09:00:00,14.04,0.477,60.21,236.6666666667
2012-11-02 10:00:00,15.72,0.655,49.89,433.3333333333
2012-11-02 11:00:00,15.89,1.321,51.08,506.6666666667
2012-11-02 12:00:00,18.25,1.536,48.9,528.8888888889
2012-11-02 13:00:00,16.81,1.53,47.4,421.1111111111
2012-11-02 14:00:00,17.22,2.089,56.68,381.6666666667
2012-11-02 15:00:00,15.53,1.779,55.6,191.4166666667
2012-11-02 16:00:00,15.0,1.074,61.64,91.3333333333
2012-11-02 17:00:00,13.05,0.265,69.11,6.2027777778
2012-11-02 18:00:00,11.72,0.0,77.3,0.0
2012-11-02 19:00:00,10.84,0.0,79.6,0.0
2012-11-02 20:00:00,10.58,0.0,83.5,0.0
2012-11-02 21:00:00,9.97,0.0,79.7,0.0
2012-11-02 22:00:00,9.57,0.0,83.5,0.0
2012-11-02 23:00:00,10.11,0.004,83.4,0.0
2012-11-03 00:00:00,10.65,0.002,80.6,0.0
2012-11-03 01:00:00,10.65,0.072,82.9,0.0
2012-11-03 02:00:00,10.79,0.058,80.9,0.0
2012-11-03 03:00:00,11.87,0.056,74.8,0.0
2012-11-03 04:00:00,11.99,0.282,72.5,0.0
2012-11-03 05:00:00,12.13,0.611,68.33,0.0222222222
2012-11-03 06:00:00,12.4,0.599,68.26,0.1111111111
2012-11-03 07:00:00,12.26,0.573,68.46,5.9416666667
2012-11-03 08:00:00,12.53,0.704,68.87,31.5555555556
2012-11-03 09:00:00,13.48,0.634,69.07,82.6666666667
2012-11-03 10:00:00,16.25,0.64,65.13,354.7222222222
2012-11-03 11:00:00,17.04,0.805,60.63,415.0
2012-11-03 12:00:00,18.11,1.018,54.86,452.2222222222
2012-11-03 13:00:00,17.42,1.468,68.87,303.3333333333
2012-11-03 14:00:00,17.16,1.738,69.89,121.8055555556
2012-11-03 15:00:00,17.1,1.61,69.57,145.1111111111
2012-11-03 16:00:00,16.9,1.498,73.1,102.4444444444
2012-11-03 17:00:00,16.29,1.384,78.2,6.9527777778
2012-11-03 18:00:00,16.57,1.307,75.1,0.0
2012-11-03 19:00:00,16.64,1.413,80.2,0.0
2012-11-03 20:00:00,16.24,1.201,79.1,0.0
2012-11-03 21:00:00,16.78,0.585,77.0,0.0
2012-11-03 22:00:00,16.04,0.781,80.4,0.0
2012-11-03 23:00:00,16.17,0.784,82.7,0.0
2012-11-04 00:00:00,15.97,0.744,80.8,0.0
2012-11-04 01:00:00,15.56,0.553,81.8,0.0
2012-11-04 02:00:00,15.16,0.719,83.3,0.0
2012-11-04 03:00:00,15.29,0.304,85.1,0.0
2012-11-04 04:00:00,15.16,0.113,84.2,0.0
2012-11-04 05:00:00,15.77,0.853,81.9,0.2
2012-11-04 06:00:00,14.96,0.521,87.6,0.3083333333
2012-11-04 07:00:00,14.89,0.49,81.0,2.8472222222
2012-11-04 08:00:00,15.09,0.504,81.3,17.2027777778
2012-11-04 09:00:00,15.3,0.587,85.8,25.75
2012-11-04 10:00:00,15.5,0.46,78.5,51.6111111111
2012-11-04 11:00:00,15.97,0.31,77.8,47.0
2012-11-04 12:00:00,16.99,0.573,78.9,52.8888888889
2012-11-04 13:00:00,16.31,1.008,75.6,67.5277777778
2012-11-04 14:00:00,16.17,1.052,77.8,91.0555555556
2012-11-04 15:00:00,16.17,0.049,78.6,25.6666666667
2012-11-04 16:00:00,15.89,0.218,78.0,18.2805555556
2012-11-04 17:00:00,14.95,1.604,55.97,0.4416666667
2012-11-04 18:00:00,14.75,0.847,54.21,0.0
2012-11-04 19:00:00,14.68,0.79,53.53,0.0
2012-11-04 20:00:00,14.96,0.93,50.14,0.0
2012-11-04 21:00:00,14.82,0.876,51.3,0.0
2012-11-04 22:00:00,13.67,0.019,61.73,0.0
2012-11-04 23:00:00,13.68,0.049,72.7,0.0
2012-11-05 00:00:00,11.99,0.139,75.5,0.0
2012-11-05 01:00:00,12.06,0.312,66.29,0.0
2012-11-05 09:00:00,13.62,2.559,49.42,80.4166666667
2012-11-05 10:00:00,14.35,3.16,45.2,440.0
2012-11-05 11:00:00,15.09,3.056,42.21,455.0
2012-11-05 12:00:00,14.94,3.309,40.03,529.1666666667
2012-11-05 13:00:00,15.27,2.91,39.42,506.9444444444
2012-11-05 14:00:00,15.13,2.858,41.38,444.7222222222
2012-11-05 15:00:00,15.06,2.991,42.67,294.4444444444
2012-11-05 16:00:00,13.65,2.151,48.64,100.25
2012-11-05 17:00:00,12.99,1.944,56.99,3.2444444444
2012-11-05 18:00:00,11.85,1.81,56.33,0.0
2012-11-05 19:00:00,10.5,0.362,62.23,0.0
2012-11-05 20:00:00,9.91,0.07,64.55,0.0
2012-11-05 21:00:00,10.11,0.274,63.4,0.0
2012-11-05 22:00:00,8.48,0.081,71.0,0.0
2012-11-05 23:00:00,8.91,0.19,68.78,0.0
2012-11-06 00:00:00,7.96,0.0,73.3,0.0
2012-11-06 01:00:00,8.36,0.056,74.4,0.0
2012-11-06 02:00:00,9.25,0.076,73.9,0.0
2012-11-06 03:00:00,8.02,0.019,76.9,0.0
2012-11-06 04:00:00,8.5,0.183,70.4,0.0
2012-11-06 05:00:00,7.28,0.002,73.7,0.0
2012-11-06 06:00:00,7.21,0.019,73.5,0.0
2012-11-06 07:00:00,7.62,0.238,72.3,6.9861111111
2012-11-06 08:00:00,10.74,0.204,62.27,116.8055555556
2012-11-06 09:00:00,12.35,1.267,54.72,220.8333333333
2012-11-06 10:00:00,13.08,1.74,46.84,284.7222222222
2012-11-06 11:00:00,14.36,2.761,39.78,379.7222222222
2012-11-06 12:00:00,14.68,3.394,40.31,531.9444444444
2012-11-06 13:00:00,13.99,3.709,42.61,522.2222222222
2012-11-06 14:00:00,12.63,3.829,43.96,407.5
2012-11-06 15:00:00,12.84,3.08,48.03,251.6666666667
2012-11-06 16:00:00,11.02,2.841,50.41,94.7777777778
2012-11-06 17:00:00,10.97,2.521,57.07,5.1666666667
2012-11-06 18:00:00,9.83,1.809,59.32,0.0
2012-11-06 19:00:00,9.3,1.282,59.47,0.0
2012-11-06 20:00:00,8.75,0.973,62.65,0.0
2012-11-06 21:00:00,8.56,0.314,61.24,0.0
2012-11-06 22:00:00,8.5,0.966,60.44,0.0
2012-11-06 23:00:00,7.89,1.231,64.85,0.0
2012-11-07 00:00:00,8.02,0.792,67.63,0.0
2012-11-07 01:00:00,7.55,1.007,61.79,0.0
2012-11-07 02:00:00,7.14,0.578,61.45,0.0
2012-11-07 03:00:00,6.538,0.357,62.01,0.0
2012-11-07 04:00:00,5.191,0.006,67.99,0.0
2012-11-07 05:00:00,4.58,0.072,70.3,0.0
2012-11-07 06:00:00,3.978,0.096,72.7,0.0
2012-11-07 07:00:00,4.188,0.145,69.37,11.1472222222
2012-11-07 08:00:00,7.71,0.261,55.37,129.1666666667
2012-11-07 09:00:00,11.08,0.489,42.74,230.2777777778
2012-11-07 10:00:00,13.71,0.772,29.56,429.7222222222
2012-11-07 11:00:00,14.69,1.401,23.18,507.5
2012-11-07 12:00:00,15.89,1.01,25.0,521.1111111111
2012-11-07 13:00:00,16.49,0.955,22.42,481.3888888889
2012-11-07 14:00:00,16.75,1.051,22.55,390.5555555556
2012-11-07 15:00:00,16.54,1.016,25.12,253.3333333333
2012-11-07 16:00:00,14.73,0.802,28.72,88.9722222222
2012-11-07 17:00:00,12.38,0.458,36.39,0.6833333333
2012-11-07 18:00:00,11.31,0.489,37.01,0.0
2012-11-07 19:00:00,9.56,0.334,42.99,0.0
2012-11-07 20:00:00,9.64,0.301,46.25,0.0
2012-11-07 21:00:00,8.96,0.453,46.92,0.0
2012-11-07 22:00:00,9.17,0.406,49.17,0.0
2012-11-07 23:00:00,8.77,0.292,52.23,0.0
2012-11-08 00:00:00,8.63,0.297,52.37,0.0
2012-11-08 01:00:00,7.62,0.059,54.74,0.0
2012-11-08 02:00:00,8.02,0.092,58.61,0.0
2012-11-08 03:00:00,8.09,0.121,59.15,0.0
2012-11-08 04:00:00,8.02,0.142,59.15,0.0
2012-11-08 05:00:00,8.16,0.09,60.23,0.0
2012-11-08 06:00:00,7.89,0.119,62.54,0.0
2012-11-08 07:00:00,8.63,0.1,61.59,7.825
2012-11-08 08:00:00,9.11,0.203,62.34,54.9722222222
2012-11-08 09:00:00,11.4,0.588,52.48,215.2777777778
2012-11-08 10:00:00,13.28,0.654,51.25,411.3888888889
2012-11-08 11:00:00,14.21,0.542,52.45,406.6666666667
2012-11-08 12:00:00,14.41,0.503,56.98,260.8333333333
2012-11-08 13:00:00,14.48,0.758,57.46,166.6111111111
2012-11-08 14:00:00,15.56,0.9,50.48,231.1111111111
2012-11-08 15:00:00,14.46,0.611,55.75,208.3333333333
2012-11-08 16:00:00,13.66,0.532,56.57,52.3611111111
2012-11-08 17:00:00,12.79,0.0,62.95,1.1916666667
2012-11-08 18:00:00,12.12,0.0,69.34,0.0
2012-11-08 19:00:00,11.92,0.0,75.4,0.0
2012-11-08 20:00:00,11.25,0.0,79.5,0.0
2012-11-08 21:00:00,10.45,0.0,81.0,0.0
2012-11-08 22:00:00,9.97,0.0,81.5,0.0
2012-11-08 23:00:00,9.5,0.0,82.6,0.0
2012-11-09 00:00:00,9.36,0.005,81.2,0.0
2012-11-09 01:00:00,10.18,0.005,81.3,0.0
2012-11-09 02:00:00,9.97,0.0,79.5,0.0
2012-11-09 03:00:00,10.18,0.02,76.7,0.5972222222
2012-11-09 04:00:00,10.65,0.12,75.3,1.0388888889
2012-11-09 05:00:00,10.79,0.124,73.1,0.4638888889
2012-11-09 06:00:00,10.92,0.071,75.4,0.9277777778
2012-11-09 07:00:00,11.12,0.066,73.5,2.4972222222
2012-11-09 08:00:00,11.99,0.296,74.2,13.1888888889
2012-11-09 09:00:00,11.86,0.34,70.6,47.0
2012-11-09 10:00:00,11.58,0.43,70.3,32.0
2012-11-09 11:00:00,11.38,0.228,76.1,42.1388888889
2012-11-09 12:00:00,11.52,0.264,78.0,42.7777777778
2012-11-09 13:00:00,11.72,0.364,78.8,39.6388888889
2012-11-09 14:00:00,11.79,0.417,86.3,22.5833333333
2012-11-09 15:00:00,11.99,0.33,81.0,11.2666666667
2012-11-09 16:00:00,12.13,0.184,84.5,4.1972222222
2012-11-09 17:00:00,12.87,0.098,82.4,0.5972222222
2012-11-09 18:00:00,13.14,0.051,87.0,0.95
2012-11-09 19:00:00,13.82,0.003,87.6,1.3027777778
2012-11-09 20:00:00,14.49,0.627,88.4,0.3972222222
2012-11-09 21:00:00,13.81,1.757,85.8,0.0
2012-11-09 22:00:00,13.61,1.518,85.7,0.0
2012-11-09 23:00:00,14.63,1.013,84.8,0.0
2012-11-10 00:00:00,13.61,0.63,86.5,0.0
2012-11-10 01:00:00,14.69,1.705,88.1,1.1055555556
2012-11-10 02:00:00,14.76,2.632,86.2,0.95
2012-11-10 03:00:00,15.3,2.952,81.7,0.95
2012-11-10 04:00:00,14.62,3.276,83.2,0.7944444444
2012-11-10 05:00:00,14.96,3.417,87.1,0.4861111111
2012-11-10 06:00:00,15.23,2.964,81.5,1.2361111111
2012-11-10 07:00:00,15.7,3.217,81.0,2.1861111111
2012-11-10 08:00:00,16.72,2.613,79.5,11.5277777778
2012-11-10 09:00:00,15.9,2.073,77.0,35.0
2012-11-10 10:00:00,15.84,1.488,77.2,58.6666666667
2012-11-10 11:00:00,15.02,1.098,79.9,172.0
2012-11-10 12:00:00,14.75,0.913,79.4,111.25
2012-11-10 13:00:00,15.23,0.931,75.9,168.8888888889
2012-11-10 14:00:00,14.62,0.452,78.9,79.2777777778
2012-11-10 15:00:00,14.62,0.152,79.1,79.9166666667
2012-11-10 16:00:00,15.09,0.0,77.0,60.3055555556
2012-11-10 17:00:00,14.62,0.0,82.3,3.6222222222
2012-11-10 18:00:00,13.88,0.0,79.5,0.0
2012-11-10 19:00:00,14.23,0.0,81.4,0.0
2012-11-10 20:00:00,13.69,0.0,86.4,0.0
2012-11-10 21:00:00,13.48,0.101,86.6,0.0
2012-11-10 22:00:00,12.8,0.007,80.3,0.0
2012-11-10 23:00:00,13.08,0.092,66.97,0.0
2012-11-11 00:00:00,12.6,0.0,67.45,0.0
2012-11-11 01:00:00,12.53,0.27,60.94,0.0
2012-11-11 02:00:00,11.86,0.071,68.53,0.0
2012-11-11 03:00:00,11.45,0.018,70.4,0.0
2012-11-11 09:00:00,14.17,0.284,60.82,87.2777777778
2012-11-11 10:00:00,14.69,0.517,57.34,263.0555555556
2012-11-11 11:00:00,17.93,0.663,45.8,442.2222222222
2012-11-11 12:00:00,17.98,0.655,48.16,385.5555555556
2012-11-11 13:00:00,16.48,0.897,43.95,302.7777777778
2012-11-11 14:00:00,18.65,0.859,43.21,304.7222222222
2012-11-11 15:00:00,16.95,0.647,45.03,224.1666666667
2012-11-11 16:00:00,15.4,0.432,54.65,52.0555555556
2012-11-11 17:00:00,13.25,0.041,61.86,0.175
2012-11-11 18:00:00,12.86,0.23,62.21,0.0
2012-11-11 19:00:00,12.6,0.372,61.07,0.0
2012-11-11 20:00:00,11.31,0.431,65.01,0.0
2012-11-11 21:00:00,10.18,0.042,69.77,0.0
2012-11-11 22:00:00,10.11,0.244,68.42,0.0
2012-11-11 23:00:00,9.03,0.116,72.4,0.0
2012-11-12 00:00:00,8.22,0.003,76.9,0.0
2012-11-12 01:00:00,8.36,0.076,71.7,0.0
2012-11-12 02:00:00,7.28,0.0,77.5,0.0
2012-11-12 03:00:00,6.396,0.017,81.2,0.0
2012-11-12 04:00:00,6.809,0.0,79.2,0.0
2012-11-12 09:00:00,12.83,1.202,50.79,166.0277777778
2012-11-12 10:00:00,15.04,1.152,41.76,396.6666666667
2012-11-12 11:00:00,17.25,1.034,36.45,469.7222222222
2012-11-12 12:00:00,17.23,0.826,32.92,489.4444444444
2012-11-12 13:00:00,18.51,0.879,34.26,452.7777777778
2012-11-12 14:00:00,17.96,0.864,31.14,362.7777777778
2012-11-12 15:00:00,18.02,0.988,34.94,230.0
2012-11-12 16:00:00,15.05,0.287,40.02,67.4722222222
2012-11-12 17:00:00,13.93,0.235,47.22,0.0
2012-11-12 18:00:00,11.24,0.569,52.66,0.0
2012-11-12 19:00:00,10.65,0.127,59.8,0.0
2012-11-12 20:00:00,9.64,0.822,57.16,0.0
2012-11-12 21:00:00,9.3,0.484,60.08,0.0
2012-11-12 22:00:00,8.3,0.344,59.69,0.0
2012-11-12 23:00:00,6.125,0.01,70.7,0.0
2012-11-13 00:00:00,7.36,0.288,62.7,0.0
2012-11-13 01:00:00,6.005,0.151,67.72,0.0
2012-11-13 02:00:00,5.327,0.047,74.8,0.0
2012-11-13 03:00:00,4.784,0.022,70.5,0.0
2012-11-13 04:00:00,4.853,0.101,69.21,0.0
2012-11-13 05:00:00,5.609,0.104,74.0,0.0
2012-11-13 06:00:00,4.92,0.517,69.42,0.0
2012-11-13 07:00:00,5.123,0.553,68.33,2.9194444444
2012-11-13 08:00:00,8.79,0.773,58.9,104.9722222222
2012-11-13 09:00:00,10.67,1.386,51.08,206.6666666667
2012-11-13 10:00:00,13.37,1.532,46.31,392.7777777778
2012-11-13 11:00:00,14.29,1.622,39.72,461.9444444444
2012-11-13 12:00:00,15.08,1.492,40.24,451.6666666667
2012-11-13 13:00:00,17.17,0.916,41.86,400.2777777778
2012-11-13 14:00:00,17.22,0.907,42.66,335.5555555556
2012-11-13 15:00:00,15.2,0.849,42.06,124.6944444444
2012-11-13 16:00:00,14.19,0.529,45.52,51.9166666667
2012-11-13 17:00:00,13.06,0.365,52.58,1.7888888889
2012-11-13 18:00:00,11.98,0.328,53.74,0.0
2012-11-13 19:00:00,10.91,0.484,56.13,0.0
2012-11-13 20:00:00,10.7,0.963,55.72,0.0
2012-11-13 21:00:00,11.67,0.832,57.63,0.0
2012-11-13 22:00:00,10.92,0.409,54.45,0.0
2012-11-13 23:00:00,11.46,0.594,57.5,0.0
2012-11-14 00:00:00,10.72,0.263,59.4,0.0
2012-11-14 01:00:00,10.52,0.221,60.28,0.0
2012-11-14 02:00:00,10.58,0.319,61.71,0.0
2012-11-14 03:00:00,10.25,0.348,58.86,0.8388888889
2012-11-14 04:00:00,11.13,0.441,59.87,0.0
2012-11-14 05:00:00,10.38,0.121,61.37,0.0
2012-11-14 06:00:00,9.77,0.443,59.47,0.0
2012-11-14 07:00:00,9.5,0.3,61.64,3.1611111111
2012-11-14 08:00:00,10.25,0.151,61.77,40.3611111111
2012-11-14 09:00:00,11.4,0.283,58.45,74.8055555556
2012-11-14 10:00:00,13.69,0.347,53.01,209.1666666667
2012-11-14 11:00:00,14.9,0.21,50.83,170.2222222222
2012-11-14 12:00:00,17.6,0.195,51.43,249.4444444444
2012-11-14 13:00:00,17.58,0.658,42.0,293.0555555556
2012-11-14 14:00:00,17.58,0.759,47.15,203.3333333333
2012-11-14 15:00:00,17.64,0.327,49.11,124.4444444444
2012-11-14 16:00:00,15.95,0.463,56.02,50.4444444444
2012-11-14 17:00:00,14.82,0.314,61.32,1.3472222222
2012-11-14 18:00:00,13.87,0.182,62.14,0.0
2012-11-14 19:00:00,12.6,0.032,69.27,0.0
2012-11-14 20:00:00,12.67,0.03,67.99,0.0
2012-11-14 21:00:00,12.33,0.08,68.94,0.0
2012-11-14 22:00:00,12.61,0.05,67.39,0.0
2012-11-14 23:00:00,12.14,0.008,75.5,0.0
2012-11-15 00:00:00,10.18,0.0,78.3,0.0
2012-11-15 01:00:00,9.64,0.0,80.5,0.0
2012-11-15 02:00:00,9.91,0.0,86.5,0.0
2012-11-15 03:00:00,9.16,0.0,82.8,0.0
2012-11-15 04:00:00,9.78,0.0,82.9,0.0
2012-11-15 05:00:00,9.37,0.0,81.6,0.0
2012-11-15 06:00:00,8.7,0.0,81.8,0.0
2012-11-15 07:00:00,8.3,0.0,85.7,3.4027777778
2012-11-15 08:00:00,9.72,0.0,85.0,91.2222222222
2012-11-15 09:00:00,12.62,0.001,70.5,181.6111111111
2012-11-15 10:00:00,16.13,0.064,57.28,341.1111111111
2012-11-15 11:00:00,16.58,0.602,52.65,415.8333333333
2012-11-15 12:00:00,17.23,1.034,51.61,439.4444444444
2012-11-15 13:00:00,16.81,1.668,55.46,408.6111111111
2012-11-15 14:00:00,17.76,1.363,51.53,323.8888888889
2012-11-15 15:00:00,16.75,1.29,57.56,192.6666666667
2012-11-15 16:00:00,15.13,1.046,61.22,57.0277777778
2012-11-15 17:00:00,13.73,0.833,68.43,0.4638888889
2012-11-15 18:00:00,12.86,0.339,72.1,0.0
2012-11-15 19:00:00,11.72,0.014,78.2,0.0
2012-11-15 20:00:00,10.78,0.001,80.1,0.0
2012-11-15 21:00:00,9.7,0.0,81.6,0.0
2012-11-15 22:00:00,10.25,0.0,86.7,0.0
2012-11-15 23:00:00,8.96,0.002,84.3,0.0
2012-11-16 00:00:00,9.64,0.002,82.6,0.0
2012-11-16 01:00:00,9.5,0.0,82.5,0.0
2012-11-16 02:00:00,8.56,0.0,86.9,0.0
2012-11-16 03:00:00,8.09,0.0,87.2,0.0
2012-11-16 04:00:00,8.02,0.0,87.4,0.0
2012-11-16 05:00:00,7.75,0.0,87.8,0.0
2012-11-16 06:00:00,7.55,0.0,88.0,0.0
2012-11-16 07:00:00,8.02,0.032,87.7,2.5861111111
2012-11-16 08:00:00,9.18,0.025,87.7,66.2222222222
2012-11-16 09:00:00,11.26,0.259,81.4,172.2777777778
2012-11-16 10:00:00,12.81,0.238,72.5,255.2777777778
2012-11-16 11:00:00,13.14,0.08,72.2,81.5555555556
2012-11-16 12:00:00,13.61,0.294,70.9,74.3055555556
2012-11-16 13:00:00,14.29,0.383,76.7,104.6944444444
2012-11-16 14:00:00,14.35,0.461,70.3,106.8055555556
2012-11-16 15:00:00,14.28,0.407,71.0,45.4166666667
2012-11-16 16:00:00,14.01,0.177,75.9,11.55
2012-11-16 17:00:00,13.74,0.093,75.5,0.5083333333
2012-11-16 18:00:00,13.68,0.046,76.6,0.0
2012-11-16 19:00:00,13.41,0.001,78.2,0.0
2012-11-16 20:00:00,13.34,0.008,78.6,0.0
2012-11-16 21:00:00,13.41,0.04,77.5,0.0
2012-11-16 22:00:00,13.21,0.001,79.8,0.0
2012-11-16 23:00:00,13.08,0.081,78.0,0.0
2012-11-17 00:00:00,12.67,0.583,78.0,0.0
2012-11-17 01:00:00,13.14,0.135,84.5,0.0
2012-11-17 02:00:00,12.74,0.202,79.9,0.0
2012-11-17 03:00:00,12.19,0.751,79.5,0.0
2012-11-17 04:00:00,12.53,0.892,80.9,0.0
2012-11-17 05:00:00,12.53,0.956,81.2,0.0
2012-11-17 06:00:00,11.72,0.839,81.1,0.0
2012-11-17 07:00:00,10.98,0.587,86.1,0.1333333333
2012-11-17 08:00:00,10.58,0.456,84.8,5.9416666667
2012-11-17 09:00:00,10.52,0.47,84.8,7.4666666667
2012-11-19 10:00:00,15.18,0.384,62.02,23.1388888889
2012-11-19 11:00:00,16.04,0.408,53.12,401.6666666667
